filename,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60
MIP-207_no_solvent,2.524479644,-4.326780923,2.199486562,-0.227241426,-1.478656153,0.610802881,-1.267319743,-1.46015086,-1.745267139,2.864631861,0.30795804,0.42118283,0.049088829,-1.011047662,-0.657976988,-0.115827599,0.695313152,-0.957569666,-0.176275284,0.146007797,-0.716016254,0.988661891,0.505448839,-0.736312639,-0.177413396,0.222099434,0.592817322,0.001199991,0.510296038,-0.140927342,0.226039881,-0.074697016,-0.206782108,0.070706183,0.160130828,-0.098960688,0.367702041,-0.593952953,-0.397757649,0.317571272,0.228483989,-0.088003172,0.281518556,0.064728212,0.136748185,-0.339380707,-0.381537186,-0.238664286,-0.05217595,0.189132234,0.077712575,-0.166587606,-0.062468642,-0.001063233,-0.182136189,0.227137588,-0.041884595,0.196621228,-0.009022605,0.098064646
MIP-208_no_solvent,0.103501873,1.796899646,5.41313178,1.205945551,0.11307798,1.378048596,1.171232908,-3.492744191,-2.571784585,1.018123258,0.977230197,0.096736781,-2.23352717,-1.418747665,-0.856185297,0.37594799,-0.513302363,-0.169433581,-0.045452667,-0.432514937,-1.17751505,0.738938682,-0.120876797,0.03285758,-0.260786064,0.314675236,-0.301292701,-0.471565564,-0.017625579,-0.148851184,-0.955070187,0.671846434,0.326436108,-0.892334122,-0.216555812,-0.40760639,-0.239865458,-0.334559154,-0.175899453,-0.170730613,0.147515953,0.006044205,0.353745871,0.172717975,0.427897255,0.162156517,0.786310014,-0.066820487,0.138778142,-0.353050212,0.08474882,0.357270287,-0.167687354,0.460962524,-0.096133166,-0.058475215,0.163872881,-0.144859275,0.118226584,0.252268454
MOF1_no_solvent,-3.020562312,-0.647460175,4.208064455,1.815323624,2.499221425,-1.826622737,1.157635988,-0.333306295,-1.752716468,0.557627761,2.144070525,-2.007349587,-2.361822431,-1.857556567,-0.084310273,0.67677925,0.826044959,0.142702966,0.407379909,0.530002672,0.150101242,-0.109884699,-0.492473175,0.283081148,0.344777473,-0.108166007,0.041975644,-0.298230033,0.388562678,-0.638601651,0.514324117,0.726651952,-0.42346562,-0.242673832,0.062753289,0.332278749,-0.029035427,0.290155994,0.082917009,-0.203307136,-0.278360139,-0.174053656,-0.118208393,0.007759724,0.034732249,-0.022036989,-0.044423565,0.142865076,-0.228069485,0.127010646,-0.138666924,-0.187242994,-0.059288972,-0.085044311,-0.109007554,0.114060361,0.04902499,0.054857739,-0.026419243,0.082058749
MOF-14_no_solvent,-1.382055851,-5.120874186,2.966229936,3.543906928,-0.793999503,0.429042656,-0.595607221,0.813940403,0.713362188,-0.345890733,0.223062612,0.640619518,0.173673194,-1.367953689,-1.482193515,1.233920118,-0.397072201,0.00163576,-0.165357851,0.837431508,-0.460659965,0.215230139,-0.036080761,0.432718376,-0.072583524,-0.321363174,0.171410855,0.497136283,0.259538473,-0.253338356,0.15623273,0.401197699,-0.184332793,-0.207185451,0.046935645,-0.047008875,0.20141246,0.607225184,0.449060557,-0.018863803,0.184772803,-0.155991197,0.186669756,-0.143565345,0.061111668,-0.142439577,0.120213842,-0.008142851,0.19057464,0.095987181,-0.086239729,0.047978474,-0.095958913,-0.011984385,-0.060230696,-0.044808167,-0.000618783,-0.061353111,0.010357446,0.025489428
MOF-177_no_solvent,0.254317291,-4.224733673,1.603279508,2.341228911,-2.42727428,1.568208462,-0.812968785,0.823445575,0.345358618,0.097370736,0.468509246,0.365728829,0.637372049,-0.95603644,-1.297992337,-0.305976942,-0.527034558,-0.545412628,0.560462004,0.14934545,-0.095176856,0.177171229,-0.418917937,0.966867242,-1.450972054,-0.19886864,-0.234483448,-0.105458941,-0.217251185,-0.0983148,0.929281292,0.331514039,-0.432859324,-0.660504984,-0.414500897,-0.397709121,0.292395864,-0.252120966,-0.250516327,0.043273468,0.146159011,-0.340521397,-0.436347554,0.228280851,0.003602533,0.830610425,0.472353734,-0.137254823,-0.065902381,0.084041298,0.243996817,-0.056239952,0.320808324,-0.245910585,-0.116109419,-0.163680705,0.262602981,0.153615099,0.037850915,-0.022733157
MOF-5_no_solvent,-0.90708775,-5.867199647,2.669439527,1.721928644,-1.319558288,0.487703848,-1.436712549,0.744843239,0.304545028,-0.166538804,0.491154037,0.066590855,-0.208177754,-1.268503569,-1.349390372,0.321164771,0.023939072,0.026067009,0.40481683,0.391650688,0.084967704,0.126488027,-0.400873976,0.783125051,-1.117947747,-0.419558661,0.083312307,0.057141262,-0.214198533,-0.196817072,0.215886697,-0.180399794,-0.394369491,0.083472412,-0.164575663,-0.055786655,-0.068245323,-0.06573216,-0.487705323,-0.038385022,-0.009339414,-0.015538661,-0.063991805,0.147215939,0.144737687,0.290981912,0.126814346,0.047418642,0.073799933,-0.052229927,0.177373517,0.046743202,0.261986429,-0.147643015,-0.062404044,0.018456245,0.113327919,0.122694896,0.029392849,-0.067676104
MOF-505_no_solvent,-1.27185593,-5.852960467,3.384341121,2.512120982,-1.033926151,0.797329751,-0.546431479,0.616348581,0.630725277,-0.50807784,0.306692815,0.562171429,0.030094733,-1.360162226,-1.597204203,1.428791635,-0.35901311,0.156281459,-0.149049124,0.892170915,-0.383012418,0.227285804,0.001520549,0.447567582,-0.120905931,-0.364532437,0.275913132,0.481285959,0.257977324,-0.233670925,0.160024568,0.209961455,-0.341996137,-0.055059416,0.120366004,-0.035002377,0.179387462,0.701732894,0.27040664,0.027930045,0.158381029,-0.099274536,0.144224121,-0.124389615,0.037445958,-0.077664338,0.014446785,0.048567738,0.237940681,0.046495114,-0.069834119,0.061196229,-0.03887649,-0.009261105,-0.066826416,-0.026882917,-0.013356884,-0.065339793,0.0082734,0.029141423
MOF-535_no_solvent,6.12240767,-3.079824272,-1.361164477,-0.681668231,-3.124042681,0.592872477,-3.665427709,0.145190543,-1.028891944,-2.444828158,1.974842258,0.830721708,-1.117450427,0.721828579,-0.302636596,-1.199424868,-0.563129377,-0.718399086,-0.181030631,-0.17989553,-0.084518833,-0.912852433,0.60971975,-0.475091437,-0.515153349,0.460772739,0.043738596,-0.598491172,0.964793221,-0.912462546,-0.571539192,-0.178291262,-0.821269165,0.856091167,0.311363276,0.259261643,-0.443054381,-0.384828182,-0.406199976,0.323249862,0.442143627,-0.190431235,0.442835649,0.072296334,0.246262808,-0.474674179,-0.614013194,-0.760620913,-0.495582004,0.257327666,-0.335408154,0.015170387,-0.07450752,0.03478769,-0.242103554,0.184396351,-0.042319684,0.209330095,-0.053061389,-0.078510804
MOF-545_no_solvent,2.283291555,-1.512741791,-0.340638909,2.963693044,-2.870488416,1.730826099,-0.821228385,1.176800169,1.082696972,-3.146097257,0.801080099,0.082832534,-1.112128908,0.415728379,-0.046375177,0.6509558,-0.943870039,-0.473752788,-0.495854047,-0.189363591,-0.016174027,-0.128251347,0.397961021,-0.170751955,-0.167281309,0.563879541,-0.810541251,-0.034416436,0.227656662,0.119861468,-0.457570217,0.220994652,0.491281163,-0.272873443,-0.010703236,0.1851068,0.237117237,-0.339086095,0.094080929,0.113117909,-0.237407503,0.04526712,0.025877513,-0.342984693,0.015414305,-0.189394946,0.099567235,0.184714881,-0.045851943,-0.203399749,-0.088778717,-0.004127891,-0.013570749,0.016709656,0.068856708,0.083433663,-0.014374853,-0.152066925,0.046952843,-0.052464541
MOF-801(SC)(ref33)_no_solvent,6.353165699,-4.080962592,-0.553609557,-0.619449473,-2.348693127,0.436664024,-2.502682398,0.016531553,-0.971530006,-1.122906184,1.47429854,1.149709986,-0.412864447,0.937767259,0.311821803,-0.490289052,0.435272911,0.260766584,0.078028715,-0.856637505,0.125236612,0.674786484,0.395921251,0.096797375,-0.332497493,0.969012967,0.306328793,0.097277977,0.015841276,-0.355385975,-0.041840569,-0.267981352,-0.332176739,0.442204168,0.337966912,0.103717943,-0.179361203,0.131749905,-0.074774116,0.147198854,0.126553814,0.072715176,-0.134829805,0.019540977,-0.030810869,0.084156961,-0.208543289,-0.03596055,-0.063197182,0.067438109,-0.101802545,-0.061646443,0.193020089,0.122218864,-0.162823074,-0.010208708,-0.083424125,0.001174897,-0.037417577,0.011393827
MOF-801_no_solvent,6.353009086,-4.080342553,-0.553933431,-0.618746049,-2.349047422,0.435349715,-2.502945444,0.016879391,-0.97165872,-1.122966473,1.473298907,1.15046752,-0.412817927,0.937597645,0.311854174,-0.490686024,0.43511259,0.260788904,0.078370696,-0.856880317,0.125138539,0.674997363,0.395534793,0.096694118,-0.33219347,0.968891499,0.306732073,0.097297527,0.015688503,-0.355203746,-0.04148249,-0.268083426,-0.331788636,0.441854686,0.337979595,0.103759936,-0.17929447,0.131332684,-0.0742195,0.147627333,0.126919876,0.072388435,-0.134583767,0.019703868,-0.030257481,0.083942604,-0.208403661,-0.036817592,-0.063645587,0.067666226,-0.101758331,-0.061383353,0.192609325,0.121968401,-0.162721026,-0.010150629,-0.083350031,0.001143517,-0.037241563,0.011438351
MOF-801-SC_no_solvent,6.353165699,-4.080962592,-0.553609557,-0.619449473,-2.348693127,0.436664024,-2.502682398,0.016531553,-0.971530006,-1.122906184,1.47429854,1.149709986,-0.412864447,0.937767259,0.311821803,-0.490289052,0.435272911,0.260766584,0.078028715,-0.856637505,0.125236612,0.674786484,0.395921251,0.096797375,-0.332497493,0.969012967,0.306328793,0.097277977,0.015841276,-0.355385975,-0.041840569,-0.267981352,-0.332176739,0.442204168,0.337966912,0.103717943,-0.179361203,0.131749905,-0.074774116,0.147198854,0.126553814,0.072715176,-0.134829805,0.019540977,-0.030810869,0.084156961,-0.208543289,-0.03596055,-0.063197182,0.067438109,-0.101802545,-0.061646443,0.193020089,0.122218864,-0.162823074,-0.010208708,-0.083424125,0.001174897,-0.037417577,0.011393827
MOF-802_no_solvent,6.682797656,-0.306201785,1.249655557,-2.81920173,-0.711735817,0.186763402,-1.164270363,-2.462902704,-2.700152886,0.320400161,1.346362096,0.434803562,-0.856779979,-0.188845985,0.66061202,-1.500099786,-0.264173929,-1.198971131,0.620165417,-0.506618411,-0.23500943,0.684878842,-0.509535874,-0.211343019,0.417987415,1.182903592,0.004983171,-0.556257495,-0.147072677,0.795287371,-0.072964495,-0.642646569,-0.445155882,0.060563014,-0.400708945,-0.186454342,-0.135723408,0.180342076,-0.174495446,-0.145536493,0.29338521,0.440162156,0.045702742,-0.061012957,-0.250393467,0.04837952,0.087772565,-0.060168566,0.046997564,-0.143200997,-0.002918366,0.158057213,0.135425608,0.29468065,0.314609949,0.137265538,-0.10450027,-0.002685176,0.001218155,0.126103701
MOF-806_no_solvent,5.60566744,1.955792889,2.369565456,-1.473344236,-0.810420749,0.480977973,-0.80175175,-3.845408201,-3.219079594,-0.37218784,1.713999135,0.0031608,-3.061121086,-0.448627131,0.478555599,-1.140546624,-0.639987123,-0.20048632,0.311131404,-1.209044114,-0.386259537,0.561330747,-0.291828451,0.042192711,0.214273469,-0.447180444,0.044737699,-0.312626941,0.05014211,-0.647360415,-0.032367066,-0.070269634,0.408801822,-0.034077409,-0.411202362,0.513827521,-0.085874897,0.378369804,-0.409209709,-0.465712929,0.284056387,0.691479401,-0.519023827,-0.074626731,-0.088573068,-0.148986793,-0.555198474,-0.338497556,0.675628475,0.066382661,-0.482634156,-0.108445541,-0.12320037,-0.013865644,0.080235193,0.013354716,0.366732345,0.375180806,0.401829815,0.343223495
MOF-808_no_solvent,11.05690326,-2.512242949,-2.601387791,-1.728357107,-2.837578835,0.929856569,-4.179699372,-1.377320727,-2.143977263,1.576227405,0.936097156,0.076544471,-0.523024539,1.191473075,1.092916645,-0.719508138,-0.419217007,-0.559350848,-0.38213947,-0.296310825,-0.102763886,0.149309213,0.228662423,-0.802779219,0.318230554,0.154845753,0.004038409,0.370484315,0.189219908,0.11166013,-0.045045865,-0.464163196,-0.004802659,0.403016589,-0.243648724,0.089020182,0.161057363,0.368782861,-0.250177914,0.153491336,-0.38951946,-0.2854657,0.13127977,-0.02799173,-0.180487949,0.105713772,0.12429239,0.212622632,0.175940383,0.007526543,-0.222914756,0.095587452,-0.01227521,0.290385207,0.021448143,-0.008394586,-0.126422686,-0.16257744,0.432226181,0.006249852
MOF-808-Gly_no_solvent,11.22116182,8.787277076,-4.714403366,-3.719963629,-1.179276241,-5.970645576,-10.99489196,-6.249675723,-1.819470357,4.201726948,-7.205705655,-1.327593902,1.738229378,0.951658996,-4.025093356,6.826379399,-2.234327109,-0.207046262,5.442642798,3.354093892,1.454811685,-0.1796619,-2.331754684,-1.164440756,-1.106825488,0.577215755,0.134309752,1.043580977,-1.248851109,1.436553762,0.192714068,0.546705464,1.262319209,-1.014059878,-0.384210043,2.136992014,-1.778367461,-0.04253401,-0.58386072,1.203588839,0.877297657,-0.801257451,-0.087581131,-0.241570958,-0.405975824,-0.29994354,0.048505295,0.273096757,-0.115371785,-0.114808319,-0.154665303,-0.276326143,-0.113231835,-0.024250655,-0.048813487,-0.349997559,-0.31237757,0.078992257,-0.375509075,-0.024338451
MOF-841_no_solvent,7.181515658,-0.530031989,-0.436010808,-0.82247661,-2.221862269,1.139710592,-0.509277658,-1.271726544,-3.515839599,1.701344553,2.804061482,0.961080042,1.014941997,0.36123055,0.927059032,-1.122095386,-0.079790092,-3.577232368,0.12175978,-1.164464956,1.394927221,2.196076245,-0.783653403,-0.170363544,0.137403644,1.58904284,0.954394933,0.625917273,-0.681710574,0.294563449,2.11247797,0.22388389,-0.347409808,-1.714074517,-0.246829555,0.037408289,0.923039531,0.262146003,0.320977781,-0.597664633,-0.348245329,0.355121464,-0.1534936,-0.183291266,-0.679682417,-0.592772039,-0.159108798,0.301802571,-0.176514035,-0.177271311,0.184788177,-0.21910004,-0.050690602,0.015540976,0.242576203,-0.016840309,-0.104617678,0.093602806,0.015334045,-0.058488711
MOFF-2_no_solvent,-4.285671009,14.06289723,-19.42655643,-8.407346827,-16.0020276,-0.538414698,2.659333169,3.359304495,-1.610283832,6.470447884,8.326242527,8.240284177,4.936782839,-11.03991413,8.234698852,8.296615215,0.056692558,3.182751372,0.635574376,0.40229276,-3.793636577,-3.299665022,-2.15299346,0.692631035,-0.630613352,1.023507813,-0.00286919,-1.274719412,0.09821332,-0.858862016,-0.145370393,-0.527614811,-0.025557108,-0.309224958,0.457648729,0.019977154,0.10608171,0.14919975,0.30926204,-0.003738858,-0.270393945,-0.217742233,-0.214861569,-0.134866169,-0.191160344,-0.072468482,-0.071358497,-0.132642066,0.176664684,-0.211098653,-0.102482149,0.129532228,0.069983313,0.014335549,-0.052014573,-0.02977098,0.020213983,0.058637032,0.061698131,0.043305377
MONT1_no_solvent,-3.308602983,0.985426984,5.511360366,0.999972274,1.014562782,-1.87940118,-0.160270233,-3.158742033,-0.856140651,0.39814479,-1.201329389,0.846802203,0.203722062,-1.231951429,-2.019238119,2.075325147,0.231014616,-0.372208587,-0.871076638,-1.255324467,0.159992296,0.11269562,-1.880093949,0.63520946,-1.376123917,-0.545557385,0.162167356,-0.232219139,-0.320057691,-0.485580625,0.539279975,0.264203484,-0.342906685,0.20146966,-0.104332879,-0.425219001,-0.181237901,0.09292901,-0.135566117,-0.357960322,-0.151397854,-0.001703417,0.00973136,-0.039068152,0.137129354,0.031885691,0.102061055,-0.137947163,-0.371974406,0.070471086,-0.191145647,0.015902156,0.050299202,-0.134252733,0.047868545,0.087335522,-0.055604218,0.188503297,0.117080612,0.194812156
MOOFOUR-1-Ni_no_solvent,-3.207775916,-2.147862389,-3.356177697,-0.131936283,-3.81993161,-0.58319169,0.422734609,1.990911648,0.829352264,2.259919918,0.375927329,0.426239955,1.642709789,1.958073782,0.11798267,-0.638276314,1.535014623,0.568281036,-1.354121399,1.395362908,1.911188896,0.184374269,0.679309664,0.441855709,1.742278045,-0.220150472,-0.129423219,0.80533496,-0.466538163,-0.552242901,-0.6497894,-0.010240479,0.194723051,-0.081433601,-0.049543731,-0.056487028,-0.372800169,0.048450621,0.524935956,0.348692712,-0.079904218,0.469002737,0.018512289,0.459939841,-0.032369231,-0.61885242,-0.386285331,-0.192737883,0.371842717,-0.284748047,0.19112845,0.20325705,0.165444781,-0.17831348,0.050832222,0.083608953,-0.041286875,-0.058599034,0.060783424,-0.034396211
NaCu3 (mtz)4_no_solvent,8.450408156,-2.69928277,-8.688612692,-3.664070305,-4.523310626,2.467415582,-4.671506701,-1.082251238,-2.027032126,13.06192701,-8.233606503,-4.302958396,1.003795485,0.740418042,0.730594745,-0.240244922,3.237444954,-2.625243835,0.070847483,0.647331399,-1.330879709,0.764484493,2.880188561,0.866377972,0.542890319,-0.502258456,0.972051117,-1.044043967,0.618081849,-0.546545233,0.129480189,-0.123447061,-0.202079571,-0.153107421,0.651758438,-0.605668388,0.987497769,1.136598055,0.662325744,-0.635363185,-0.198119059,0.181771933,0.08477516,-0.081554006,0.752056191,0.649644997,0.602089069,-0.271653273,-0.158358701,-0.016918566,-0.318700527,-0.144103333,-0.314853172,-0.034287945,0.20829902,-0.301956336,-0.087666795,0.144367537,-0.590080304,-0.218277281
NBU-9_no_solvent,0.446352273,2.35567108,6.302927425,-3.916718743,1.764577555,-0.818870769,-2.688221027,0.484250596,0.909964861,-0.514882161,-1.619833101,-1.645759976,3.860655886,-1.669317059,0.051587795,0.07832891,0.066161627,-1.009765948,-1.399360423,0.08563465,-0.342903073,-0.420081649,-0.7677272,0.19601124,0.765079358,-0.713765283,0.495719115,-0.645822258,0.004664058,1.343345986,-0.001054448,0.27376508,-0.343057649,-0.147150009,-0.095926477,-0.518688605,0.474344112,0.567793274,-0.031763953,0.124505868,0.242268095,-0.312302564,0.287042754,0.022798083,-0.240638587,-0.314749983,-0.160780889,-0.257603213,-0.010797034,-0.207311894,-0.34999167,0.563375009,0.073573518,0.225055766,-0.065438901,0.238122192,-0.133039431,-0.356478433,-0.286822741,0.119171305
Ni(HPTZ)2_no_solvent,-2.908113292,4.707310167,4.191375954,-3.826259126,0.238392774,-0.237692236,0.486552473,0.353446438,0.651099858,-1.139739908,-1.248948231,-0.845701683,4.004580226,1.802390955,-2.08871808,-0.368493101,-1.625463954,1.552615174,1.373889137,-1.148159212,-1.365810991,0.237658131,-0.275428645,-0.196914449,1.262269569,-0.92432157,-1.452947913,0.494147658,-0.509137629,0.451221152,0.906723471,-0.755704896,0.360767727,0.844611153,0.059204088,-0.057559623,0.69367622,-0.002629685,0.612080371,-0.153729366,-0.702083128,-0.209799386,-0.46767962,-0.223482719,0.026909516,0.245023022,-0.182030993,0.400521352,0.400402351,-0.19641814,-0.172602601,0.282237228,0.344261429,-0.188506948,-0.191895951,0.021742772,-0.175227668,-0.259974732,-0.155615178,-0.108981311
Ni(L13)2_no_solvent,-3.022480347,-1.77577742,1.346199941,0.496855756,-1.62019094,-0.252073884,1.753203319,0.080547395,0.508681732,-0.185336127,0.560714496,1.292614237,0.567709291,-0.122251515,-0.86320297,-0.369790376,-0.520980898,0.6060182,-1.319493782,0.194190819,0.373126778,0.506353589,-0.284159661,-0.178336903,0.712648921,-0.011498777,-0.1387951,0.342077975,0.051273307,0.238352869,0.051209995,-0.000817451,0.296804558,0.224577769,0.112963314,0.123152255,0.132364185,0.217024571,-0.112244331,-0.055376976,0.170745263,-0.025785489,0.071798016,-0.508996325,0.009010943,-0.295235278,0.018638733,-0.119221229,-0.044872166,-0.029544534,-0.076037531,-0.209250647,-0.076438075,0.186631578,0.005827072,-0.01924455,-0.0056951,0.15298358,-0.205968731,-0.060616679
Ni3(BTP)2_no_solvent,-1.98402813,-3.921895032,-0.777731448,0.25431435,-3.21814298,1.803782875,1.962237282,0.89633511,1.627768307,1.773600257,-2.297315621,0.605692597,1.978027142,1.523466067,0.096222842,-0.368953444,-0.67727666,0.299071421,-0.173064949,0.35434045,0.643593287,-0.458338406,0.749041862,-0.133665678,0.460859433,-0.495145981,-0.233471017,-0.082904023,-0.106438946,-0.202449853,0.282816296,0.26272808,-0.059156723,-0.14737919,0.16804617,-0.096570642,-0.095768938,-0.187871672,0.155642158,0.102252244,0.083430655,-0.099119077,0.20893148,-0.16528565,0.023550709,-0.212211211,-0.124990815,-0.343241217,0.199321666,-0.024714115,-0.247796679,0.07210999,0.14988473,0.225027116,-0.007210869,0.064510551,0.007200953,0.051540212,-0.218020829,0.01887902
Ni-btz-ht_no_solvent,-4.16247082,5.645352805,4.673088681,-3.688005834,1.023396129,-1.437779302,4.489710866,-3.848325746,-1.273283342,2.559976386,-1.133336764,-0.69900588,0.437434353,2.234662575,0.026177208,-0.013780531,-2.485935367,1.860510697,-1.15927127,0.405576384,-0.234441298,-0.457695085,1.673909563,2.571004334,-0.735036008,0.173143463,0.637970852,-0.160753806,-1.283064393,0.469273148,0.498981735,-0.738653947,0.444984392,-0.250491089,0.307280153,-0.426972973,-0.392001844,-0.071505822,0.119931975,0.489363524,-0.145674758,0.064412847,-0.222573418,0.126585603,-0.055955796,0.254042413,0.021390058,0.074800448,0.005578924,-0.024024863,-0.09157846,-0.125023158,0.068619791,0.228825643,-0.197705058,-0.13135829,-0.185268217,-0.054711129,0.112294322,-0.271426678
NJU-Bai50_no_solvent,-0.024566139,0.944110158,5.404115922,-0.849134441,1.053262972,-0.260549515,-0.108199878,-3.059344321,-2.157161692,-0.679777945,0.741207163,0.335446128,-1.602714948,-0.823661958,-0.092020849,0.830688895,-0.221527863,-0.570097946,0.542070126,-0.236510748,-0.944788061,0.836241477,0.654457448,0.2797517,-1.124813306,0.078475741,-0.440305122,-1.453127225,-0.375111943,0.418354559,-0.434796911,-0.632688958,-0.426932584,-0.08771907,-0.168990872,-0.198633385,-0.195649778,0.62440126,0.364166017,-0.039925367,0.465823333,-0.180915076,-0.182888062,0.646898433,-0.127506501,-0.088296918,-0.371408412,0.017158331,0.023215777,-0.148432003,0.427334204,0.045238568,-0.240070396,-0.151214533,-0.192025445,-0.046811721,-0.014168758,-0.095058879,0.10680522,-0.137264983
NJU-Bai51_no_solvent,1.255463415,1.909475845,5.718442808,-1.703875663,1.499224386,0.288221708,-1.036528715,-1.040832569,-1.483820004,-0.943169982,1.173501386,0.218767252,-1.022779597,-1.107721064,0.636131586,0.309698061,0.147773399,-0.341609656,0.094375104,-0.364720335,-0.769949039,1.411535364,0.377104662,-1.927298673,-0.387467117,-0.002129558,-0.083287999,-1.314207185,0.624422013,0.010843094,0.216421674,-0.202514217,0.545301307,-0.306844904,-0.254994751,-0.124943283,-0.890508908,0.948028085,0.736729455,0.359499904,0.878905876,-0.259688546,0.539947127,0.587772894,0.609517577,0.276622748,-0.876361973,0.994860673,0.136174485,-0.409267912,-0.131724782,-0.503719354,-0.052101063,-0.31414452,0.124927498,-0.185107843,0.357429467,-0.090719605,0.220143878,-0.311605655
NJU-Bai52_no_solvent,-0.541354324,1.82227566,5.284180129,1.109679608,0.578375131,0.582747848,0.647268951,-2.998968556,-2.05382092,0.499990802,0.574989307,-0.280170044,-1.127752503,-1.570368516,-1.598750281,0.438906318,-1.306897088,1.010239448,0.655780274,0.550647496,-0.076622076,0.577638249,-0.485796364,0.060555238,0.215648344,0.69484533,-0.739467696,0.450285089,0.799740628,-0.703831355,0.279537553,0.878256142,0.314663401,-0.072017495,0.400603961,-0.130830049,0.352702937,-0.221169947,0.00492569,-0.074757511,-0.018600897,-0.202633902,0.079397546,-0.164375933,0.001775054,0.146511994,0.162257936,-0.019396512,0.119998784,-0.151126171,0.1047527,0.119545349,0.189565075,0.0967169,0.09323184,0.030598601,-0.062707937,-0.012185435,-0.364253173,-0.112874391
NKMOF-3-Eu_no_solvent,4.152536326,0.093862025,3.352484114,-2.023617284,1.611725948,-2.260242168,0.725527843,-1.971825879,-1.070061025,-3.060643725,0.866077439,0.661786594,-0.353911318,1.607571405,0.289777344,2.299410061,0.350501704,-0.841815186,1.391306401,-0.72227974,0.102917608,-0.558434087,-0.43412914,0.40163244,0.845366084,0.698800876,0.270643072,-1.887645056,0.958039472,0.255147206,0.13774825,-0.460110319,-0.795893248,0.918581271,-1.634207627,-0.110318316,0.294749494,0.199837798,-0.289511268,-0.327496632,0.611922149,0.087082572,-0.389614717,-0.38289666,-0.060957272,0.00467507,-0.297517302,-0.816456312,0.060573707,-0.073107593,-0.138058794,-0.104912819,0.272133441,0.093138022,-0.315636817,0.107151827,-0.432089597,0.091729847,-0.306979586,-0.267734675
NOTT-140_no_solvent,-1.623715329,-3.632033688,2.049226969,5.784572937,0.549734757,0.507528817,-0.224555886,2.271197128,0.130668832,0.503608476,1.801242651,-1.446724989,-0.262449778,-0.889808535,-1.130415183,1.558626131,-0.064026341,0.205574513,-0.814188111,1.330827808,-0.172593764,-0.02688045,0.007220161,0.776230591,-0.325498882,0.010050963,-0.518493339,0.314565748,-0.007497324,-0.140023964,-0.057424072,0.96426774,0.180512524,-0.652737918,-0.309413495,-0.076141957,0.269103445,0.357370571,0.827937807,-0.235068998,0.023235702,-0.086574396,0.147190406,-0.13511032,-0.051794565,-0.163405079,0.399482811,0.087550523,0.318151591,0.134457976,-0.303595924,-0.106555938,-0.1985979,-0.037540594,-0.051399329,-0.020854435,0.005504422,0.002893104,-0.08776247,0.032316833
NU-1000_no_solvent,10.69252372,-3.35888677,-1.55260191,-0.359288821,-1.372370661,-0.037905149,-1.681276859,-0.209999161,-1.557795797,-0.165318829,1.363775175,1.418467862,0.475823069,2.284706782,2.18891018,-0.321497708,-2.047225938,0.556613548,-0.372170791,-0.590204496,-0.626948317,0.200964436,0.292873039,-1.612827006,0.705899027,0.647610512,0.463761803,0.52230134,-0.661982866,-1.028008272,0.504888143,-0.034856384,0.217060932,0.53313305,0.022297894,-0.09345652,-0.327677467,0.537872767,0.055286704,0.206382456,-0.085364973,-0.334080595,-0.132681329,0.164039824,-0.288682741,0.140930186,0.226439199,-0.22812166,-0.109734703,0.713420655,-0.372306121,-0.115340266,-0.039831197,0.19164711,0.138343976,-0.020587489,-0.273257997,0.013039438,0.21209455,0.152868872
NU-1000-SALI-9_no_solvent,6.714703074,-0.444013585,0.370572375,-0.118900712,-2.075827956,1.171454843,-2.22457006,-2.198696707,-2.1842525,0.185833422,1.048130882,-0.086514148,-2.438842519,-0.745996797,1.070762248,-1.171036642,0.438651958,-1.096661775,-0.598705628,0.042577484,-0.367137389,-0.278326287,0.30113052,-0.961785337,0.339217994,0.207870126,-0.089675421,1.189890737,-0.14797186,0.014383253,-0.242662974,-0.045758312,0.305553382,0.254119513,0.054796819,-0.302793472,0.028757562,-0.313957794,0.10425891,0.207612191,0.177629849,-0.325228347,-0.007585957,0.077540988,-0.202969922,0.281838467,0.381122508,-0.053939609,0.237240397,-0.324753163,0.161127043,0.078612254,0.307786812,0.393777459,-0.234036575,0.201096252,0.377062482,-0.121558049,-0.071690989,0.38007195
